GEO.id,GEO.id2,GEO.display-label,total,poverty,per_poverty
1400000US17031460400,17031460400,"Census Tract 4604, Cook County, Illinois",3292,679,20.6
1400000US17031460500,17031460500,"Census Tract 4605, Cook County, Illinois",4647,447,9.6
1400000US17031460600,17031460600,"Census Tract 4606, Cook County, Illinois",982,207,21.1
1400000US17031460700,17031460700,"Census Tract 4607, Cook County, Illinois",2540,1164,45.8
1400000US17031461000,17031461000,"Census Tract 4610, Cook County, Illinois",1675,670,40
1400000US17031470100,17031470100,"Census Tract 4701, Cook County, Illinois",2442,800,32.8
1400000US17031480100,17031480100,"Census Tract 4801, Cook County, Illinois",2066,157,7.6
1400000US17031480200,17031480200,"Census Tract 4802, Cook County, Illinois",1124,274,24.4
1400000US17031480300,17031480300,"Census Tract 4803, Cook County, Illinois",1237,322,26
1400000US17031480400,17031480400,"Census Tract 4804, Cook County, Illinois",5788,858,14.8
1400000US17031480500,17031480500,"Census Tract 4805, Cook County, Illinois",3084,632,20.5
1400000US17031490300,17031490300,"Census Tract 4903, Cook County, Illinois",2296,482,21
1400000US17031490400,17031490400,"Census Tract 4904, Cook County, Illinois",780,42,5.4
1400000US17031490500,17031490500,"Census Tract 4905, Cook County, Illinois",1880,303,16.1
1400000US17031490600,17031490600,"Census Tract 4906, Cook County, Illinois",1528,336,22
1400000US17031490700,17031490700,"Census Tract 4907, Cook County, Illinois",2661,732,27.5
1400000US17031490800,17031490800,"Census Tract 4908, Cook County, Illinois",4248,1513,35.6
1400000US17031490901,17031490901,"Census Tract 4909.01, Cook County, Illinois",3962,1194,30.1
1400000US17031490902,17031490902,"Census Tract 4909.02, Cook County, Illinois",4936,1026,20.8
1400000US17031491000,17031491000,"Census Tract 4910, Cook County, Illinois",4729,2083,44
1400000US17031491100,17031491100,"Census Tract 4911, Cook County, Illinois",4109,705,17.2
1400000US17031491200,17031491200,"Census Tract 4912, Cook County, Illinois",2159,781,36.2
1400000US17031491300,17031491300,"Census Tract 4913, Cook County, Illinois",2331,1266,54.3
1400000US17031491400,17031491400,"Census Tract 4914, Cook County, Illinois",3155,1343,42.6
1400000US17031500100,17031500100,"Census Tract 5001, Cook County, Illinois",3073,651,21.2
1400000US17031500200,17031500200,"Census Tract 5002, Cook County, Illinois",2084,665,31.9
1400000US17031500300,17031500300,"Census Tract 5003, Cook County, Illinois",1416,302,21.3
1400000US17031510100,17031510100,"Census Tract 5101, Cook County, Illinois",2918,701,24
1400000US17031510200,17031510200,"Census Tract 5102, Cook County, Illinois",2388,442,18.5
1400000US17031510300,17031510300,"Census Tract 5103, Cook County, Illinois",5702,1511,26.5
1400000US17031520100,17031520100,"Census Tract 5201, Cook County, Illinois",2181,688,31.5
1400000US17031520200,17031520200,"Census Tract 5202, Cook County, Illinois",3510,773,22
1400000US17031520300,17031520300,"Census Tract 5203, Cook County, Illinois",5816,1815,31.2
1400000US17031520400,17031520400,"Census Tract 5204, Cook County, Illinois",4000,274,6.9
1400000US17031520500,17031520500,"Census Tract 5205, Cook County, Illinois",4638,633,13.6
1400000US17031520600,17031520600,"Census Tract 5206, Cook County, Illinois",2849,487,17.1
1400000US17031530100,17031530100,"Census Tract 5301, Cook County, Illinois",2191,712,32.5
1400000US17031530200,17031530200,"Census Tract 5302, Cook County, Illinois",4420,1760,39.8
1400000US17031530300,17031530300,"Census Tract 5303, Cook County, Illinois",4109,830,20.2
1400000US17031530400,17031530400,"Census Tract 5304, Cook County, Illinois",2004,330,16.5
1400000US17031530501,17031530501,"Census Tract 5305.01, Cook County, Illinois",4954,1775,35.8
1400000US17031530502,17031530502,"Census Tract 5305.02, Cook County, Illinois",1510,449,29.7
1400000US17031530503,17031530503,"Census Tract 5305.03, Cook County, Illinois",5640,1688,29.9
1400000US17031530600,17031530600,"Census Tract 5306, Cook County, Illinois",2622,982,37.5
1400000US17031540101,17031540101,"Census Tract 5401.01, Cook County, Illinois",3943,2580,65.4
1400000US17031540102,17031540102,"Census Tract 5401.02, Cook County, Illinois",3354,2218,66.1
1400000US17031550100,17031550100,"Census Tract 5501, Cook County, Illinois",6241,1335,21.4
1400000US17031550200,17031550200,"Census Tract 5502, Cook County, Illinois",2845,118,4.1
1400000US17031560100,17031560100,"Census Tract 5601, Cook County, Illinois",1209,137,11.3
1400000US17031560200,17031560200,"Census Tract 5602, Cook County, Illinois",1524,268,17.6
1400000US17031560300,17031560300,"Census Tract 5603, Cook County, Illinois",3327,424,12.7
1400000US17031560400,17031560400,"Census Tract 5604, Cook County, Illinois",1697,284,16.7
1400000US17031560700,17031560700,"Census Tract 5607, Cook County, Illinois",3486,298,8.5
1400000US17031560800,17031560800,"Census Tract 5608, Cook County, Illinois",6039,361,6
1400000US17031560900,17031560900,"Census Tract 5609, Cook County, Illinois",5132,225,4.4
1400000US17031561000,17031561000,"Census Tract 5610, Cook County, Illinois",5406,190,3.5
1400000US17031561100,17031561100,"Census Tract 5611, Cook County, Illinois",5639,243,4.3
1400000US17031570100,17031570100,"Census Tract 5701, Cook County, Illinois",1296,197,15.2
1400000US17031570200,17031570200,"Census Tract 5702, Cook County, Illinois",1892,236,12.5
1400000US17031570300,17031570300,"Census Tract 5703, Cook County, Illinois",5979,1332,22.3
1400000US17031570400,17031570400,"Census Tract 5704, Cook County, Illinois",1770,235,13.3
1400000US17031570500,17031570500,"Census Tract 5705, Cook County, Illinois",2306,317,13.7
1400000US17031580100,17031580100,"Census Tract 5801, Cook County, Illinois",2966,734,24.7
1400000US17031580200,17031580200,"Census Tract 5802, Cook County, Illinois",3419,970,28.4
1400000US17031580300,17031580300,"Census Tract 5803, Cook County, Illinois",2352,502,21.3
1400000US17031580400,17031580400,"Census Tract 5804, Cook County, Illinois",4164,775,18.6
1400000US17031580501,17031580501,"Census Tract 5805.01, Cook County, Illinois",5074,1255,24.7
1400000US17031580502,17031580502,"Census Tract 5805.02, Cook County, Illinois",5381,1380,25.6
1400000US17031580600,17031580600,"Census Tract 5806, Cook County, Illinois",5240,861,16.4
1400000US17031580700,17031580700,"Census Tract 5807, Cook County, Illinois",6095,1727,28.3
1400000US17031580800,17031580800,"Census Tract 5808, Cook County, Illinois",1886,549,29.1
1400000US17031590500,17031590500,"Census Tract 5905, Cook County, Illinois",1835,584,31.8
1400000US17031590600,17031590600,"Census Tract 5906, Cook County, Illinois",3838,648,16.9
1400000US17031590700,17031590700,"Census Tract 5907, Cook County, Illinois",3278,896,27.3
1400000US17031600400,17031600400,"Census Tract 6004, Cook County, Illinois",4470,1214,27.2
1400000US17031600600,17031600600,"Census Tract 6006, Cook County, Illinois",2891,759,26.3
1400000US17031600700,17031600700,"Census Tract 6007, Cook County, Illinois",2517,521,20.7
1400000US17031600900,17031600900,"Census Tract 6009, Cook County, Illinois",3448,448,13
1400000US17031610300,17031610300,"Census Tract 6103, Cook County, Illinois",5983,1762,29.5
1400000US17031610400,17031610400,"Census Tract 6104, Cook County, Illinois",2040,1012,49.6
1400000US17031610800,17031610800,"Census Tract 6108, Cook County, Illinois",1664,306,18.4
1400000US17031611000,17031611000,"Census Tract 6110, Cook County, Illinois",904,430,47.6
1400000US17031611100,17031611100,"Census Tract 6111, Cook County, Illinois",2336,1077,46.1
1400000US17031611200,17031611200,"Census Tract 6112, Cook County, Illinois",2475,1012,40.9
1400000US17031611300,17031611300,"Census Tract 6113, Cook County, Illinois",2593,769,29.7
1400000US17031611400,17031611400,"Census Tract 6114, Cook County, Illinois",3481,1439,41.3
1400000US17031611500,17031611500,"Census Tract 6115, Cook County, Illinois",3041,941,30.9
1400000US17031611600,17031611600,"Census Tract 6116, Cook County, Illinois",1699,559,32.9
1400000US17031611700,17031611700,"Census Tract 6117, Cook County, Illinois",1350,501,37.1
1400000US17031611800,17031611800,"Census Tract 6118, Cook County, Illinois",2487,1076,43.3
1400000US17031611900,17031611900,"Census Tract 6119, Cook County, Illinois",2025,860,42.5
1400000US17031612000,17031612000,"Census Tract 6120, Cook County, Illinois",1447,536,37
1400000US17031612100,17031612100,"Census Tract 6121, Cook County, Illinois",960,235,24.5
1400000US17031620100,17031620100,"Census Tract 6201, Cook County, Illinois",4916,1089,22.2
1400000US17031620200,17031620200,"Census Tract 6202, Cook County, Illinois",2433,186,7.6
1400000US17031620300,17031620300,"Census Tract 6203, Cook County, Illinois",7823,981,12.5
1400000US17031620400,17031620400,"Census Tract 6204, Cook County, Illinois",4655,586,12.6
1400000US17031630100,17031630100,"Census Tract 6301, Cook County, Illinois",935,184,19.7
1400000US17031630200,17031630200,"Census Tract 6302, Cook County, Illinois",2223,609,27.4
1400000US17031630300,17031630300,"Census Tract 6303, Cook County, Illinois",5751,1049,18.2
1400000US17031630400,17031630400,"Census Tract 6304, Cook County, Illinois",7040,1767,25.1
1400000US17031630500,17031630500,"Census Tract 6305, Cook County, Illinois",6250,1211,19.4
1400000US17031630800,17031630800,"Census Tract 6308, Cook County, Illinois",7295,1452,19.9
1400000US17031630900,17031630900,"Census Tract 6309, Cook County, Illinois",5114,824,16.1
1400000US17031640100,17031640100,"Census Tract 6401, Cook County, Illinois",1473,180,12.2
1400000US17031640300,17031640300,"Census Tract 6403, Cook County, Illinois",6808,283,4.2
1400000US17031640400,17031640400,"Census Tract 6404, Cook County, Illinois",3844,263,6.8
1400000US17031640500,17031640500,"Census Tract 6405, Cook County, Illinois",3471,84,2.4
1400000US17031640600,17031640600,"Census Tract 6406, Cook County, Illinois",4346,1059,24.4
1400000US17031640700,17031640700,"Census Tract 6407, Cook County, Illinois",3404,696,20.4
1400000US17031640800,17031640800,"Census Tract 6408, Cook County, Illinois",1809,332,18.4
1400000US17031650100,17031650100,"Census Tract 6501, Cook County, Illinois",4626,1197,25.9
1400000US17031650200,17031650200,"Census Tract 6502, Cook County, Illinois",7788,1378,17.7
1400000US17031650301,17031650301,"Census Tract 6503.01, Cook County, Illinois",5887,593,10.1
1400000US17031650302,17031650302,"Census Tract 6503.02, Cook County, Illinois",4267,690,16.2
1400000US17031650400,17031650400,"Census Tract 6504, Cook County, Illinois",6727,920,13.7
1400000US17031650500,17031650500,"Census Tract 6505, Cook County, Illinois",4281,686,16
1400000US17031660301,17031660301,"Census Tract 6603.01, Cook County, Illinois",1791,812,45.3
1400000US17031660302,17031660302,"Census Tract 6603.02, Cook County, Illinois",5402,1615,29.9
1400000US17031660400,17031660400,"Census Tract 6604, Cook County, Illinois",6363,1226,19.3
1400000US17031660500,17031660500,"Census Tract 6605, Cook County, Illinois",4980,1586,31.8
1400000US17031660600,17031660600,"Census Tract 6606, Cook County, Illinois",6378,2307,36.2
1400000US17031660700,17031660700,"Census Tract 6607, Cook County, Illinois",2170,850,39.2
1400000US17031660800,17031660800,"Census Tract 6608, Cook County, Illinois",5283,1452,27.5
1400000US17031660900,17031660900,"Census Tract 6609, Cook County, Illinois",4227,1743,41.2
1400000US17031661000,17031661000,"Census Tract 6610, Cook County, Illinois",5128,1234,24.1
1400000US17031661100,17031661100,"Census Tract 6611, Cook County, Illinois",6194,1394,22.5
1400000US17031670100,17031670100,"Census Tract 6701, Cook County, Illinois",1158,391,33.8
1400000US17031670200,17031670200,"Census Tract 6702, Cook County, Illinois",816,347,42.5
1400000US17031670300,17031670300,"Census Tract 6703, Cook County, Illinois",1189,474,39.9
1400000US17031670400,17031670400,"Census Tract 6704, Cook County, Illinois",1809,776,42.9
1400000US17031670500,17031670500,"Census Tract 6705, Cook County, Illinois",1177,483,41
1400000US17031670600,17031670600,"Census Tract 6706, Cook County, Illinois",1142,444,38.9
1400000US17031670700,17031670700,"Census Tract 6707, Cook County, Illinois",1130,332,29.4
1400000US17031670800,17031670800,"Census Tract 6708, Cook County, Illinois",1509,719,47.6
1400000US17031670900,17031670900,"Census Tract 6709, Cook County, Illinois",1580,456,28.9
1400000US17031671100,17031671100,"Census Tract 6711, Cook County, Illinois",1245,705,56.6
1400000US17031671200,17031671200,"Census Tract 6712, Cook County, Illinois",914,497,54.4
1400000US17031671300,17031671300,"Census Tract 6713, Cook County, Illinois",1964,431,21.9
1400000US17031671400,17031671400,"Census Tract 6714, Cook County, Illinois",1714,677,39.5
1400000US17031671500,17031671500,"Census Tract 6715, Cook County, Illinois",2776,1202,43.3
1400000US17031671600,17031671600,"Census Tract 6716, Cook County, Illinois",1960,528,26.9
1400000US17031671800,17031671800,"Census Tract 6718, Cook County, Illinois",1265,521,41.2
1400000US17031671900,17031671900,"Census Tract 6719, Cook County, Illinois",1120,261,23.3
1400000US17031672000,17031672000,"Census Tract 6720, Cook County, Illinois",3850,738,19.2
1400000US17031680500,17031680500,"Census Tract 6805, Cook County, Illinois",1371,774,56.5
1400000US17031680600,17031680600,"Census Tract 6806, Cook County, Illinois",1685,902,53.5
1400000US17031680900,17031680900,"Census Tract 6809, Cook County, Illinois",3015,1219,40.4
1400000US17031681000,17031681000,"Census Tract 6810, Cook County, Illinois",3107,1623,52.2
1400000US17031681100,17031681100,"Census Tract 6811, Cook County, Illinois",3292,1766,53.6
1400000US17031681200,17031681200,"Census Tract 6812, Cook County, Illinois",2553,1056,41.4
1400000US17031681300,17031681300,"Census Tract 6813, Cook County, Illinois",2187,855,39.1
1400000US17031681400,17031681400,"Census Tract 6814, Cook County, Illinois",2517,815,32.4
1400000US17031690300,17031690300,"Census Tract 6903, Cook County, Illinois",2024,1080,53.4
1400000US17031690400,17031690400,"Census Tract 6904, Cook County, Illinois",3496,1167,33.4
1400000US17031690500,17031690500,"Census Tract 6905, Cook County, Illinois",786,296,37.7
1400000US17031690900,17031690900,"Census Tract 6909, Cook County, Illinois",4556,1442,31.7
1400000US17031691000,17031691000,"Census Tract 6910, Cook County, Illinois",2536,446,17.6
1400000US17031691100,17031691100,"Census Tract 6911, Cook County, Illinois",3081,1319,42.8
1400000US17031691200,17031691200,"Census Tract 6912, Cook County, Illinois",3252,1554,47.8
1400000US17031691300,17031691300,"Census Tract 6913, Cook County, Illinois",2557,622,24.3
1400000US17031691400,17031691400,"Census Tract 6914, Cook County, Illinois",2904,839,28.9
1400000US17031691500,17031691500,"Census Tract 6915, Cook County, Illinois",1996,737,36.9
1400000US17031700100,17031700100,"Census Tract 7001, Cook County, Illinois",3347,635,19
1400000US17031700200,17031700200,"Census Tract 7002, Cook County, Illinois",6764,867,12.8
1400000US17031700301,17031700301,"Census Tract 7003.01, Cook County, Illinois",6140,1075,17.5
1400000US17031700302,17031700302,"Census Tract 7003.02, Cook County, Illinois",5407,289,5.3
1400000US17031700401,17031700401,"Census Tract 7004.01, Cook County, Illinois",6137,748,12.2
1400000US17031700402,17031700402,"Census Tract 7004.02, Cook County, Illinois",4242,755,17.8
1400000US17031700501,17031700501,"Census Tract 7005.01, Cook County, Illinois",7322,600,8.2
1400000US17031700502,17031700502,"Census Tract 7005.02, Cook County, Illinois",3311,253,7.6
1400000US17031710100,17031710100,"Census Tract 7101, Cook County, Illinois",1296,792,61.1
1400000US17031710200,17031710200,"Census Tract 7102, Cook County, Illinois",4939,1589,32.2
1400000US17031710300,17031710300,"Census Tract 7103, Cook County, Illinois",1338,478,35.7
1400000US17031710400,17031710400,"Census Tract 7104, Cook County, Illinois",5364,1543,28.8
1400000US17031710500,17031710500,"Census Tract 7105, Cook County, Illinois",4073,1255,30.8
1400000US17031710600,17031710600,"Census Tract 7106, Cook County, Illinois",1920,658,34.3
1400000US17031710700,17031710700,"Census Tract 7107, Cook County, Illinois",2767,678,24.5
1400000US17031710800,17031710800,"Census Tract 7108, Cook County, Illinois",4566,839,18.4
1400000US17031710900,17031710900,"Census Tract 7109, Cook County, Illinois",2313,1212,52.4
1400000US17031711000,17031711000,"Census Tract 7110, Cook County, Illinois",3121,971,31.1
1400000US17031711100,17031711100,"Census Tract 7111, Cook County, Illinois",2373,261,11
1400000US17031711200,17031711200,"Census Tract 7112, Cook County, Illinois",5041,1074,21.3
1400000US17031711300,17031711300,"Census Tract 7113, Cook County, Illinois",1744,499,28.6
1400000US17031711400,17031711400,"Census Tract 7114, Cook County, Illinois",2330,726,31.2
1400000US17031711500,17031711500,"Census Tract 7115, Cook County, Illinois",2456,731,29.8
1400000US17031720100,17031720100,"Census Tract 7201, Cook County, Illinois",3459,42,1.2
1400000US17031720200,17031720200,"Census Tract 7202, Cook County, Illinois",4059,314,7.7
1400000US17031720300,17031720300,"Census Tract 7203, Cook County, Illinois",4092,68,1.7
1400000US17031720400,17031720400,"Census Tract 7204, Cook County, Illinois",1956,38,1.9
1400000US17031720500,17031720500,"Census Tract 7205, Cook County, Illinois",2183,29,1.3
1400000US17031720600,17031720600,"Census Tract 7206, Cook County, Illinois",1743,78,4.5
1400000US17031720700,17031720700,"Census Tract 7207, Cook County, Illinois",3320,212,6.4
1400000US17031730100,17031730100,"Census Tract 7301, Cook County, Illinois",2514,349,13.9
1400000US17031730201,17031730201,"Census Tract 7302.01, Cook County, Illinois",6286,1444,23
1400000US17031730202,17031730202,"Census Tract 7302.02, Cook County, Illinois",3230,375,11.6
1400000US17031730300,17031730300,"Census Tract 7303, Cook County, Illinois",1135,195,17.2
1400000US17031730400,17031730400,"Census Tract 7304, Cook County, Illinois",3955,529,13.4
1400000US17031730500,17031730500,"Census Tract 7305, Cook County, Illinois",4356,984,22.6
1400000US17031730600,17031730600,"Census Tract 7306, Cook County, Illinois",3022,339,11.2
1400000US17031730700,17031730700,"Census Tract 7307, Cook County, Illinois",2308,784,34
1400000US17031740100,17031740100,"Census Tract 7401, Cook County, Illinois",3100,68,2.2
1400000US17031740200,17031740200,"Census Tract 7402, Cook County, Illinois",6013,274,4.6
1400000US17031740300,17031740300,"Census Tract 7403, Cook County, Illinois",4775,135,2.8
1400000US17031740400,17031740400,"Census Tract 7404, Cook County, Illinois",4475,252,5.6
1400000US17031750100,17031750100,"Census Tract 7501, Cook County, Illinois",4151,830,20
1400000US17031750200,17031750200,"Census Tract 7502, Cook County, Illinois",3218,476,14.8
1400000US17031750300,17031750300,"Census Tract 7503, Cook County, Illinois",2461,87,3.5
1400000US17031750400,17031750400,"Census Tract 7504, Cook County, Illinois",3224,110,3.4
1400000US17031750500,17031750500,"Census Tract 7505, Cook County, Illinois",5960,1496,25.1
1400000US17031750600,17031750600,"Census Tract 7506, Cook County, Illinois",3519,1357,38.6
1400000US17031760801,17031760801,"Census Tract 7608.01, Cook County, Illinois",4125,489,11.9
1400000US17031760802,17031760802,"Census Tract 7608.02, Cook County, Illinois",2503,253,10.1
1400000US17031760803,17031760803,"Census Tract 7608.03, Cook County, Illinois",6274,1125,17.9
1400000US17031770201,17031770201,"Census Tract 7702.01, Cook County, Illinois",5732,502,8.8
1400000US17031770202,17031770202,"Census Tract 7702.02, Cook County, Illinois",4844,211,4.4
1400000US17031770300,17031770300,"Census Tract 7703, Cook County, Illinois",7090,285,4
1400000US17031770400,17031770400,"Census Tract 7704, Cook County, Illinois",4952,545,11
1400000US17031770500,17031770500,"Census Tract 7705, Cook County, Illinois",4015,997,24.8
1400000US17031770601,17031770601,"Census Tract 7706.01, Cook County, Illinois",3077,386,12.5
1400000US17031770602,17031770602,"Census Tract 7706.02, Cook County, Illinois",5014,1095,21.8
1400000US17031770700,17031770700,"Census Tract 7707, Cook County, Illinois",2638,290,11
1400000US17031770800,17031770800,"Census Tract 7708, Cook County, Illinois",5617,339,6
1400000US17031770901,17031770901,"Census Tract 7709.01, Cook County, Illinois",5512,441,8
1400000US17031770902,17031770902,"Census Tract 7709.02, Cook County, Illinois",3694,244,6.6
1400000US17031800100,17031800100,"Census Tract 8001, Cook County, Illinois",2581,29,1.1
1400000US17031800200,17031800200,"Census Tract 8002, Cook County, Illinois",6289,280,4.5
1400000US17031800300,17031800300,"Census Tract 8003, Cook County, Illinois",3471,119,3.4
1400000US17031800400,17031800400,"Census Tract 8004, Cook County, Illinois",3733,116,3.1
1400000US17031800500,17031800500,"Census Tract 8005, Cook County, Illinois",5148,109,2.1
1400000US17031800600,17031800600,"Census Tract 8006, Cook County, Illinois",2544,45,1.8
1400000US17031800700,17031800700,"Census Tract 8007, Cook County, Illinois",5047,62,1.2
1400000US17031800800,17031800800,"Census Tract 8008, Cook County, Illinois",2164,145,6.7
1400000US17031800900,17031800900,"Census Tract 8009, Cook County, Illinois",4365,269,6.2
1400000US17031801000,17031801000,"Census Tract 8010, Cook County, Illinois",4911,256,5.2
1400000US17031801100,17031801100,"Census Tract 8011, Cook County, Illinois",4675,43,0.9
1400000US17031801200,17031801200,"Census Tract 8012, Cook County, Illinois",3484,119,3.4
1400000US17031801300,17031801300,"Census Tract 8013, Cook County, Illinois",4621,135,2.9
1400000US17031801400,17031801400,"Census Tract 8014, Cook County, Illinois",2986,52,1.7
1400000US17031801500,17031801500,"Census Tract 8015, Cook County, Illinois",5798,198,3.4
1400000US17031801601,17031801601,"Census Tract 8016.01, Cook County, Illinois",4515,107,2.4
1400000US17031801603,17031801603,"Census Tract 8016.03, Cook County, Illinois",3854,532,13.8
1400000US17031801605,17031801605,"Census Tract 8016.05, Cook County, Illinois",5427,144,2.7
1400000US17031801606,17031801606,"Census Tract 8016.06, Cook County, Illinois",5949,254,4.3
1400000US17031801607,17031801607,"Census Tract 8016.07, Cook County, Illinois",5476,395,7.2
1400000US17031801608,17031801608,"Census Tract 8016.08, Cook County, Illinois",6544,244,3.7
1400000US17031801701,17031801701,"Census Tract 8017.01, Cook County, Illinois",3749,48,1.3
1400000US17031801702,17031801702,"Census Tract 8017.02, Cook County, Illinois",4770,44,0.9
1400000US17031801800,17031801800,"Census Tract 8018, Cook County, Illinois",5968,346,5.8
1400000US17031801901,17031801901,"Census Tract 8019.01, Cook County, Illinois",3965,152,3.8
1400000US17031801902,17031801902,"Census Tract 8019.02, Cook County, Illinois",3571,55,1.5
1400000US17031802002,17031802002,"Census Tract 8020.02, Cook County, Illinois",4849,198,4.1
1400000US17031802003,17031802003,"Census Tract 8020.03, Cook County, Illinois",2826,287,10.2
1400000US17031802004,17031802004,"Census Tract 8020.04, Cook County, Illinois",4999,292,5.8
1400000US17031802100,17031802100,"Census Tract 8021, Cook County, Illinois",3487,142,4.1
1400000US17031802200,17031802200,"Census Tract 8022, Cook County, Illinois",4520,128,2.8
1400000US17031802300,17031802300,"Census Tract 8023, Cook County, Illinois",5217,353,6.8
1400000US17031802402,17031802402,"Census Tract 8024.02, Cook County, Illinois",5520,1124,20.4
1400000US17031802403,17031802403,"Census Tract 8024.03, Cook County, Illinois",1439,59,4.1
1400000US17031802404,17031802404,"Census Tract 8024.04, Cook County, Illinois",7874,1410,17.9
1400000US17031802503,17031802503,"Census Tract 8025.03, Cook County, Illinois",5631,531,9.4
1400000US17031802504,17031802504,"Census Tract 8025.04, Cook County, Illinois",6657,311,4.7
1400000US17031802505,17031802505,"Census Tract 8025.05, Cook County, Illinois",6680,1079,16.2
1400000US17031802506,17031802506,"Census Tract 8025.06, Cook County, Illinois",2642,280,10.6
1400000US17031802605,17031802605,"Census Tract 8026.05, Cook County, Illinois",7014,218,3.1
1400000US17031802607,17031802607,"Census Tract 8026.07, Cook County, Illinois",1459,25,1.7
1400000US17031802608,17031802608,"Census Tract 8026.08, Cook County, Illinois",6564,301,4.6
1400000US17031802609,17031802609,"Census Tract 8026.09, Cook County, Illinois",6379,666,10.4
1400000US17031802610,17031802610,"Census Tract 8026.10, Cook County, Illinois",1718,18,1
1400000US17031802701,17031802701,"Census Tract 8027.01, Cook County, Illinois",6706,483,7.2
1400000US17031802702,17031802702,"Census Tract 8027.02, Cook County, Illinois",4438,249,5.6
1400000US17031802801,17031802801,"Census Tract 8028.01, Cook County, Illinois",4840,206,4.3
1400000US17031802802,17031802802,"Census Tract 8028.02, Cook County, Illinois",6689,338,5.1
1400000US17031802900,17031802900,"Census Tract 8029, Cook County, Illinois",5839,90,1.5
1400000US17031803005,17031803005,"Census Tract 8030.05, Cook County, Illinois",2828,224,7.9
1400000US17031803007,17031803007,"Census Tract 8030.07, Cook County, Illinois",4703,204,4.3
1400000US17031803008,17031803008,"Census Tract 8030.08, Cook County, Illinois",4483,101,2.3
1400000US17031803010,17031803010,"Census Tract 8030.10, Cook County, Illinois",4888,227,4.6
1400000US17031803012,17031803012,"Census Tract 8030.12, Cook County, Illinois",2322,153,6.6
1400000US17031803013,17031803013,"Census Tract 8030.13, Cook County, Illinois",5466,256,4.7
1400000US17031803014,17031803014,"Census Tract 8030.14, Cook County, Illinois",3289,192,5.8
1400000US17031803015,17031803015,"Census Tract 8030.15, Cook County, Illinois",4479,224,5
1400000US17031803016,17031803016,"Census Tract 8030.16, Cook County, Illinois",2588,104,4
1400000US17031803017,17031803017,"Census Tract 8030.17, Cook County, Illinois",6017,217,3.6
1400000US17031803100,17031803100,"Census Tract 8031, Cook County, Illinois",3443,109,3.2
1400000US17031803200,17031803200,"Census Tract 8032, Cook County, Illinois",5088,135,2.7
1400000US17031803300,17031803300,"Census Tract 8033, Cook County, Illinois",5691,311,5.5
1400000US17031803400,17031803400,"Census Tract 8034, Cook County, Illinois",6037,323,5.4
1400000US17031803500,17031803500,"Census Tract 8035, Cook County, Illinois",6052,291,4.8
1400000US17031803603,17031803603,"Census Tract 8036.03, Cook County, Illinois",6553,198,3
1400000US17031803604,17031803604,"Census Tract 8036.04, Cook County, Illinois",4142,197,4.8
1400000US17031803605,17031803605,"Census Tract 8036.05, Cook County, Illinois",7172,875,12.2
1400000US17031803606,17031803606,"Census Tract 8036.06, Cook County, Illinois",8926,1995,22.4
1400000US17031803607,17031803607,"Census Tract 8036.07, Cook County, Illinois",4941,105,2.1
1400000US17031803608,17031803608,"Census Tract 8036.08, Cook County, Illinois",7784,840,10.8
1400000US17031803610,17031803610,"Census Tract 8036.10, Cook County, Illinois",7547,449,5.9
1400000US17031803611,17031803611,"Census Tract 8036.11, Cook County, Illinois",6075,1316,21.7
1400000US17031803612,17031803612,"Census Tract 8036.12, Cook County, Illinois",3667,1013,27.6
1400000US17031803701,17031803701,"Census Tract 8037.01, Cook County, Illinois",2780,153,5.5
1400000US17031803702,17031803702,"Census Tract 8037.02, Cook County, Illinois",5962,377,6.3
1400000US17031803800,17031803800,"Census Tract 8038, Cook County, Illinois",4676,207,4.4
1400000US17031803901,17031803901,"Census Tract 8039.01, Cook County, Illinois",3339,341,10.2
1400000US17031803902,17031803902,"Census Tract 8039.02, Cook County, Illinois",3427,210,6.1
1400000US17031804000,17031804000,"Census Tract 8040, Cook County, Illinois",4508,281,6.2
1400000US17031804102,17031804102,"Census Tract 8041.02, Cook County, Illinois",6631,184,2.8
1400000US17031804104,17031804104,"Census Tract 8041.04, Cook County, Illinois",4891,70,1.4
1400000US17031804105,17031804105,"Census Tract 8041.05, Cook County, Illinois",4114,89,2.2
1400000US17031804106,17031804106,"Census Tract 8041.06, Cook County, Illinois",7211,236,3.3
1400000US17031804108,17031804108,"Census Tract 8041.08, Cook County, Illinois",4115,334,8.1
1400000US17031804109,17031804109,"Census Tract 8041.09, Cook County, Illinois",2888,183,6.3
1400000US17031804201,17031804201,"Census Tract 8042.01, Cook County, Illinois",7986,800,10
1400000US17031804202,17031804202,"Census Tract 8042.02, Cook County, Illinois",7746,181,2.3
1400000US17031804305,17031804305,"Census Tract 8043.05, Cook County, Illinois",7560,298,3.9
1400000US17031804306,17031804306,"Census Tract 8043.06, Cook County, Illinois",5729,505,8.8
1400000US17031804308,17031804308,"Census Tract 8043.08, Cook County, Illinois",5140,216,4.2
1400000US17031804309,17031804309,"Census Tract 8043.09, Cook County, Illinois",3143,229,7.3
1400000US17031804310,17031804310,"Census Tract 8043.10, Cook County, Illinois",8798,357,4.1
1400000US17031804311,17031804311,"Census Tract 8043.11, Cook County, Illinois",8384,749,8.9
1400000US17031804403,17031804403,"Census Tract 8044.03, Cook County, Illinois",7052,1371,19.4
1400000US17031804404,17031804404,"Census Tract 8044.04, Cook County, Illinois",5339,370,6.9
